,id,content,tag_en,tag_zhtw
722,676,食安風暴一波接一波，把食物放進嘴巴前必須再三確認是否曾被不肖商人黑心玷污了，也因此各種有機產品逐漸成為主婦們的選購目標，但是，你是否曾自細鑽研何謂「有機」呢？目前農產品界很流行的「自然農法」究竟是什麼？和行之多年的「慣性農法」又有什麼差別呢？關心食安的你，或許應該聽聽看專業的怎麼說。,Real,真實
723,675,癌症、致癌、癌細胞是長輩愛傳謠言裡的熱門款，包括吃檸檬可以抗癌、約翰霍普金斯大學發表的「餓死癌細胞」、微波爐加熱食物會致癌，但這些謠言啊～即使經過了超多媒體、科學網站破解過無數次後，還是有超多忠實信眾的。進入正題，除了上面提到的癌症類謠言外，「癌細胞愛吃糖」也是非常常見的謠言，各位有收到過嗎？,Partial Real,部分事實
724,674,不久之前，台語金曲歌王郭金發在舞台上猝逝的訊息，令大眾既震驚又感嘆，隨之而來的討論焦點更是放在「是否該開放民眾自行購買耐絞寧」上頭；謠言集散地LINE也開始流傳一篇文章，描述台南市副市長顏純左醫師認為民眾應該隨時準備耐絞寧，因為每個人都是潛在的冠心症病人，也可以隨時救人，並且呼籲呼籲衛福部，將此藥物改為指示用藥，讓民眾可以在藥局合法購買，救更多的人，節省醫療資源。最後還舉出前金管會主委龔照勝猝逝、前環保署長魏國彥冠心病發作服用耐絞寧的事件當佐證，藉此闡述「有沒有醫師在旁邊不是最重要，重要的是有沒有藥」的看法。這樣的看法，究竟是否正確呢？難道民眾自備耐絞寧，就不會有喪命危機了嗎？,Unreal,不實
725,673,K他命是非常氾濫的一種毒品，由於屬於三級毒品刑責較輕，加上之前價格不貴，吸食K他命被抓的新聞時有所聞，且吸食過多還會導致膀胱纖維化，白話來說就是三不五時得跑廁所，卻還是有許多人甘願冒身體的風險繼續吸食K他命，經過調查，會誤入吸K他命的歧途，最常出現的一句話就是，「吸食K他命不會成癮。」這句話能聽嗎？,Unreal,不實
726,672,身上有點錢，才會有安全感，但如果是假鈔還會有安全感嗎？最近網路和LINE不斷流傳一張照片，上下比對兩張一百元紙鈔，指出一百元也出現假鈔了，流水編號有白底白邊是假的，一般人通常不會太注意一百元是真是假，現在也要小心注意了！另外，一千元鈔票也是主角之一，網路上流傳鈔票的「圓」字被遮蔽了是假鈔，究竟這兩種說法是對還是錯的呢？,Real,真實
727,671,可能是年紀到了，微醺梅酒的好友們到日本玩耍，帶回來的紀念品居然都是一包包的膠原蛋白粉或是膠原蛋白錠，還囑咐大家每天要乖乖吃，皮膚才可以繼續Q彈不下垂，就連以前不愛吃的豬腳、豬皮、雞腳，現在也大口大口的吃，因為聽說裡面含有膠原蛋白，不可放過！現在也出現許多宣稱含有膠原蛋白的保養品，彷彿這四個字是狂賣的保證，但膠原蛋白真有那麼神嗎？,Unreal,不實
728,670,大家有沒有跟上LINE謠言最新流行款？聽說不少人都有收到以下內容：「目前台灣的流感疫苗全部無效，很多都不是WHO的指定疫苗，這是來自美方高層的消息及我國所使用之流感疫苗都是透過中國或第三地引進過期疫苗。」這內容不只讓打流感疫苗的人嚇到腿軟，沒得流感的人也嚇到皮皮剉，我們英明的政府難道真的會拿人民的生命健康開玩笑，亂拿疫苗來注射嗎？,Unreal,不實
729,669,謠言說，警用機車裝行車記錄器？行車記錄器不僅是開車、騎車時的重要自保工具，更是各大媒體、爆料公社的愛用款，但沒想到的是，有謠言說連警用機車也要裝設行車記錄器了？謠言是這麼說的，「近期各縣市政府警察局新購入光陽125c.c機車一批，近期組裝行車記錄器，裝機數量500台，此機車巡邏隊前有內建行車記錄器（作為取締違規依據，回派出所在下載舉發罰單寄給愛違規的駕駛車主），行車記錄器裝設如箭頭所指處，請各位務必遵守交通規則。」,Partial Real,部分事實
730,668,在日軍佔領台灣的乙未戰爭中，劉永福可以算是台灣民主國的要角裡待到最晚、守到最後的一位了。但在歷史課本之外的劉永福又是怎樣的人呢？ ,Real,真實
731,667,最近真的是颱風連發啊！就連發稿的今天，一個沒登陸，甚至連名字都差點沒有的颱風，又再度讓台灣陷入豪雨狀態，天雨路滑各位騎車開車一定要特別小心，不知道大家是否知道，如果因為天雨路滑而騎車自摔、自撞的話，強制險是不理賠的？,Real,真實
732,666,史上最嘴砲的富豪、美國總統候選人川普（Donald Trump）以大砲性格聞名全球，動不動口出狂言，從黑人、移民、穆斯林到中國大陸通通敢得罪，仗著自己有錢川普也沒在怕，但現在傳出他連女人也瞧不起，竟然強調「對待女性就要像對待一坨屎一樣！」,Real,真實
733,665,秋天真的是美食源源不絕的季節，剛吃完中秋節烤肉、香甜文旦，接著又是肥美秋蟹、柿子的最佳品嘗時節，一波一波吃不停；但說到螃蟹和柿子，大家腦中一定馬上浮現長輩的叮嚀：「農民曆說螃蟹和柿子一起吃會中毒喔！」不信的話，長輩們還可以翻出農民曆食物相剋圖表佐證。但螃蟹和柿子一起吃真的有那麼可怕嗎？吃下去必中毒？,Unreal,不實
734,664,三不五時就會來嚇嚇大家的Line謠言又來囉～蘭姆酒吐司之前查證過許多Line謠言，最近又推出最新連載，各位發漏了嗎？最新的Line謠言是這樣說的，「Line友的權利緊急通知！！群組PO會務，就是會務，不要再有早晚安、電影、音樂方面的影片，請勿上傳，近來版權蟑螂、華納已有大動 作蒐索，Line官方配合伺服器保留證據，所以最近開始傳影片檔案會出現罰款問題，若是群組被抓到，群組成員全體將受罰，新聞已經報導過，請謹慎…」由於謠言的文筆極差，因此只節錄重點部份，以及最重要的關鍵，傳影片、音樂會被罰嗎？,Partial Real,部分事實
735,663,從三級片女星一躍成為金馬影后，到本月初和相識20年的馮德倫步上紅毯，舒淇最廣為人知的名言就是「我要把脫掉的衣服一件一件穿回來」，但據傳這句話並不是舒淇親口講的，可能是網友杜撰的！,Unreal,不實
736,662,大家都知道，9月28日是教師節，為的是紀念至聖先師孔子的生日。可是你知道教師節的由來嗎？聽說，我國最早的教師節其實不是9月28日，甚至孔子的生日也可能根本不是這一天嗎？,Unreal,不實
737,661,每年9月份的到來，就意味著令人喜愛的「柿味」要上市了，不管是新鮮吃，還是做成柿餅都是一級棒的；不過每當柿子產季，網路也會開始流傳一則老掉牙的謠言「柿子加牛奶吃後身亡」，內容描述一位3歲小女孩，因為同時吃了柿子和牛奶（有些版本說是酸奶），不到半小時就送醫不治，原因是柿子的單寧酸和牛奶的蛋白質結合後沈澱，阻塞消化道導致胃穿孔、臟器移位，最後不治身亡。歐買尬！柿子和牛奶一起吃真有那麼可怕嗎？,Unreal,不實
738,660,「交通新制」這組關鍵字也可以說是謠言愛用款啊～從古早時期「本月20日起」的交通法規謠言，到現在已經進展成不管哪個月份都會有交通新制的謠言出現，似乎在營造一種政府搶錢的氛圍，不可取啊～真的是！不過最近有有一則「10月1日開始實施新制」的謠言出現，內容是說從10/1開始，汽機車不管是行進間或是等紅綠燈，只要拿出手機就要開罰1000元；在汽、機車行駛時抽煙開罰600，煙蒂落地就罰4500，此項新制將從10/1開始上路～,Partial Real,部分事實
739,659,今年7、8月都沒幾個颱風來，颱風假少放了好幾天，沒想到進入秋天後，竟然一連就來了三個颱風，甚至連中秋假期都差點泡湯，目前對台灣虎視眈眈的梅姬颱風，也已經發佈海上、陸上颱風警報，除了大家最關心的颱風假之外，也有不少人在問，所以這陣子來的三個颱風，就是所謂的「秋颱」嗎？,Partial Real,部分事實
740,658,愛吃澱粉但又怕胖怎麼辦？許多媒體報導，只要把煮好的飯放涼或是冰到冰箱讓它冷卻，產生抗性澱粉就能減少25％的熱量，也就是說，飯煮好趁熱吃的話熱量比較高，吃冷飯吸收的熱量比較少。但這樣的論點可信嗎？難道從今以後為了身材只能吃冷飯？,Partial Real,部分事實
741,657,最近大家都在流傳「喜劇天王」周星馳愛吃雞翅，背後原因有洋蔥，相傳星爺在單親家庭長大，媽媽成天只吃鹹菜，把好料理留給他們姐弟三人，有次家裡難得出現雞腿吃，還小的周星馳故意把雞腿弄丟在地上，忍痛被媽媽抽鞭子，其實是為了讓媽媽吃下洗乾淨的雞腿，這也是他電影中愛吃雞翅的原因….,Partial Real,部分事實
742,656,最近有位腎臟的江守山醫師發文說，「濾掛式咖啡濾袋含濕強劑會致癌」，這位醫師說，一般的濾掛式咖啡濾紙都是用紙做的，為了不讓咖啡浸溼濾紙，所以濾紙都會加上濕強劑，那這濕強劑有什麼神奇之處呢？「致癌」啊～夠嚇人了吧～但江守山醫師的這番論點卻也有許多專家不認同，有不少專家都表示，咖啡濾紙用的材料根本不是紙，而是「不織布」，根本不會有致癌的危險，所以到底真相是如何呢？,Unreal,不實
743,655,大家一定都讀過唐朝的貞觀之治，也應該都聽過魏徵這位直諫敢言的名臣，唐太宗甚至還把他比作是自己的一面鏡子。但是，在這位「鏡子」過世後不久，唐太宗竟就把魏徵的墓碑給砸個稀巴爛！？,Real,真實
744,654,知名學者、作家李家同先生，日前受訪時提到：有次抽問國中生「希特勒是哪國人」，竟然只有2位學生知道是德國人，因此他深深感嘆台灣年輕人欠缺國際觀。但是…李伯伯請稍等一下！希特勒是德國人嗎？這問題可能不是那麼簡單喔～,Unreal,不實
745,653,香港實力派演員劉青雲（Sean Lau）不僅事業上演技好，多次獲得港台兩岸影帝，私下更洋溢滿滿正能量，經常在臉書上分享生活哲學，激勵鼓舞許多影迷繼續努力，粉絲數人數突破百萬。但最近娛樂圈卻傳出劉青雲臉書帳號不是本尊經營，難道粉絲眼睛業障重，看到都假的？,Unreal,不實
746,652,從微醺梅酒有記憶以來，「中秋節」和「烤肉」完全就是感情好到分不開的雙胞胎，而且再好吃的月餅、柚子的地位都不如烤肉，就算火生不起來、肉片烤焦、蛤蜊搞自閉都沒有關係，因為烤肉真的是太有趣了！但是，你有想過中秋節為什麼要烤肉嗎？難道古人有交待中秋節要烤肉嗎？那為何不烤菜呢？,Real,真實
747,651,不查不知道，原來中秋節必備的烤肉竟然有這麼多謠言，昨天蘭姆酒吐司出了一篇秋刀魚的報告，今天再來跟大家聊另一個話題，「烤肉配可樂得骨癌？」謠言是這麼說的，「有項科學研究顯示，烤肉搭配可樂一起吃的話，有可能引發骨癌，因為烤肉使用的木炭所產生的煙燻會改變肉的分子結構，如果再搭配可樂一起引用的話，可樂內的咖啡因會加速薰燒食物分解後的碳離子活動，進而使得體內氨基酸的鍵不按照應有的方式鏈結，這被稱為JAJ現象。」這謠言似乎講得很專業，但真的是這樣嗎？,Unreal,不實
748,650,中秋節要到了，烤肉祭即將展開！各位應該在盤算今年烤肉要烤些什麼了，除了一般的牛肉、豬肉、羊肉等肉類，海鮮也是許多人的熱愛，其中也包括正是產季的秋刀魚，不過最近卻有謠言說，秋刀魚線蟲超標？謠言是這樣說的，「今年中秋別買秋刀魚，今年秋刀魚體內線蟲超標，只要魚身有兩個洞，那個就是線蟲的跡象。」所以線蟲到底是什麼？今年真的超標嗎？,Unreal,不實
749,649,當你滑臉書滑得正開心的時候，臉書信箱突然收到一則訊息，點開一看，原來是好友傳來的連結，這則連結不僅顯示著你的臉書大頭貼照片，還寫著你的臉書帳號＋Private Video(私人影片)，連結來源也明明白白寫著是來自youtube.com；假如你看到這邊，就點進連結以為有什麼好看的，那真的是太傻太傻了，因為這是最新流傳的臉書病毒啊！,Real,真實
750,648,最近有北一女學生搭乘捷運腳痛未讓座，卻遭道德感強烈的婦人拍照po上網批「這是誰家女兒該作雞吧」，引發社會嘩然，開始檢討台灣病態扭曲的博愛座文化，因為各國博愛座文化大不同，像在日本、德國讓座給老人可是會被翻白眼的！,Real,真實
751,647,大家有被紙割傷過嗎？聽說被紙割傷，雖然傷口很小但卻特別痛，網路估狗一下，發現許多網友都有類似疑問，「手被紙割傷特別痛是為什麼？」目前主要有兩種說法流傳，一種是說因為手指上有許多神經，紙張上含有化學物質，會阻止傷口癒合並且刺激神經，所以會感覺特別痛；另一種說法則是，手被紙割傷的傷口通常都特別小，幾乎不會流血，所以傷口會直接暴露在空氣中，才會感覺特別痛，不過這兩種說法是有根據的嗎？,Unreal,不實
752,646,喝四物飲會長子宮肌瘤？最近有中醫師在臉書粉絲團發文，四物飲如果喝太多會引發子宮肌瘤，這文章一出果然馬上引起廣大討論，尤其四物飲是許多女性補身體的首選，電視上也時常看到四物飲廣告不停播放，結果現在有中醫師發文說四物飲會引發子宮肌瘤，真的是嚇壞一堆寶寶了，但喝四物飲真的會引發子宮肌瘤嗎？,Unreal,不實
753,645,版本（1）說，美國紐澤西州大西洋城有位5歲男童，和祖母在家看電視時，發現正在吃果凍的祖母噎到了，祖母試圖擠壓自己的腹部自救卻失敗，這時候男童就說：「把手舉起來！」祖母乖乖照做，果真把果凍吐出來；男童說，這是他在學校學到的，只要吃東西噎到，只要把手舉起來就沒事了。另外還有版本（2），劈頭就寫道：「台安醫院的醫生有很棒的常識 ！，很值錢的一定要看！」接著說，吃飯不小心被魚刺給噎到，把手舉起來試試看，結果魚刺真的輕鬆吐出，呼籲大家趕快轉發救人。,Unreal,不實
754,644,行政院日前拍板將調高遺產稅，雖然要調高多少目前還不確定，但已有許多傳言流出，遺產稅可能會改成10%、15%、20%三級制，當然聽到要多繳稅，大家一定都是千百個不願意，「買保險免課遺產稅」這句Slogen最近就被許多保險業務當成推銷保險的話術，但我們要確定的是，買保險真的不會課遺產稅嗎？,Partial Real,部分事實
755,643,全台共襄盛舉的烤肉節…阿是中秋節即將到來，雖然還沒開始賞月烤肉，但一箱箱的柚子已經送到家，先吃吃柚子過過癮吧！而且，柚子吃完不要急著把柚子皮丟掉，因為柚子皮是好東西，不僅會散發出清香，還有一個大功用，也就是將新裝潢房間內，飄散在空氣中的甲醛全都吸收，可以避免人體因吸入甲醛而出現不適的狀況。,Unreal,不實
756,642,從今（2016）年9/1日開始，交通有新制上路了，為了避免各位荷包大失血，誠心的建議各位一定要注意是哪些交通新制上路！不過，根據線報指出，9/1日上路的交通新制，竟然也有謠言混在裡面？謠言說，全台交流道都裝攝影機抓違規？謠言訊息是這樣說的，「所有好朋友請注意！9/1日起，所有交流道口都已裝設攝影機，不管是上下交流道，只要壓到雙白線，一律3000元…」，誒不是啊～新上路的交通規則有這條嗎？,Partial Real,部分事實
757,641,繼上一篇「柚子跟文旦哪裡不一樣？麻豆、鶴岡文旦哪個強？」與大家談到什麼是文旦後，這次要再來跟大家聊聊，文旦分級是怎麼分的？為什麼有的文旦十斤500有找，有的十斤要700，有的十斤竟然破千！奇怪，明明都是文旦，為何價格差這麼多呢？,Real,真實
758,640,在前陣子的報告「有效嗎？生薑擦頭皮能生髮？這招真的超多人相信的！」，我們談到非常多的民眾對於生髮偏方都深信不疑，像是生薑、酒精甚至綠油精都是生髮偏方的愛用款，接下來的報告，我們要繼續來討論「生髮」這件事，到底還需要注意些什麼事？,Unreal,不實
759,639,最近網路瘋傳一段影片，呼籲不要再吃孔雀蛤了，因為裡面有很多的寄生蟲！影片描述，台灣人很愛吃孔雀蛤，但其實裡面每一顆都有寄生蟲，在台灣工作的外勞將海邊撈到的孔雀蛤，一個個打開，特別示範如何把寄生蟲挑出來，一條一條白色的細長物讓人看了頭皮發麻，難不成我們過去吃過的每一顆孔雀蛤都有寄生蟲？越想越可怕啊！！以下是網路瘋傳的影片，請欣賞～,Unreal,不實
760,638,網路上流傳這麼一則謠言，希特勒贊助中華奧運代表隊？大家相信嗎？故事是這樣說的，由於希特勒十分尊敬華人，在1936年的柏林奧運，中華代表團因經費不足無法成行，希特勒竟大手筆把費用全包了，讓中華代表團順利遠赴歐洲參賽。,Unreal,不實
761,637,請大家注意，如果最近你的LINE出現「請綁定你的手機號碼」訊息，請勿進行下一步驟，進行手機簡訊碼認証，這是有人要盜用你的帳號在其他手機安裝你的LINE，如果你進行動作，你手機的LINE就轉移到對方手機了。【重要】其他裝置的LINE要求使用您的電話號碼進行認證。請留意這有可能會是不肖人士偽裝成您的友人，以問出您簡訊認證號碼的詐欺手法。請不要將收到的簡訊認證號碼告知任何人。,Unreal,不實
762,636,中秋節除了烤肉、吃月餅，賞月時當然要吃柚子，尤其是傳說中的「麻豆文旦」！不過這個柚子跟文旦哪裡不一樣，不都綠綠的西洋梨形狀嗎？還有「鶴岡文旦」到底在紅什麼，甚至紅到被業者拿來假冒麻豆文旦賣呢？,Real,真實
763,635,最新毒品！沒吃水果，沒事帶一包梅子粉就是有鬼，這個叫金剛，二級的；像梅子粉，聞起來有甜甜的感覺，可加飲料跟放入香煙施用沒有K的臭味，便宜易取得，比K還便宜，效果比K強，請注意防範！提醒孩子：不要在外面吃人家給的飲料和醃漬加梅粉的水果，因為這個就是叫金剛的毒品。,Real,真實
764,634,在中榮社工部上班的同學分享：今天門診來了一位來戒毒的青少年，來自一般小康家庭，因同學請喝奶茶，喝到上癮，後來才知同學將毒品放進咖啡或奶茶包，先請同學喝，等同學上癮後就得購買。現在流行的毒品叫「喵喵」，剛開始會很high，之後會出現嚴重的幻覺，甚至有暴力。圖上的包裝，就是那位個案帶來的，請各位家長們提醒自己身邊的孩子。,Real,真實
765,633,真的是沒想到！在台灣超常見的吳郭魚竟然也中謠言的槍了！由於，吳郭魚適應力超強，甚至還有不少傳說，像是只要有水就可以活之類的說法，不過最近卻有謠言說，吳郭魚吃豬糞長大的！？這…這平常用來罵人的「吃屎」，難道放到吳郭魚身上是成立的嗎？,Unreal,不實
766,632,各位有做過什麼挑戰自我極限的事嗎？高空彈跳、跳傘、一路喝到掛或是在懸崖上倒掛金鉤、做瑜伽，在奧運剛結束的巴西里約就有個十分有名的懸崖，超多勇於挑戰自我的勇者非常喜歡在這懸崖上，做出各種高難度動作，就連S.H.E的Selina都去挑戰了一下呢！不過，世界上那麼多懸崖，為何大家都喜歡挑戰巴西里約懸崖呢？,Real,真實
767,631,虐狗、虐貓的新聞最近時常上演，前陣子軍方的虐狗，再到最近台大澳門僑生陳皓揚的虐貓事件，就讓人不禁納悶，這些貓狗跟人類有什麼深仇大恨嗎？為何會被如此凌虐呢？約翰走鹿就想到一個問題，所以這些寵物們能有辦法保險嗎？,Real,真實
768,630,翻開中菜館的菜單，絕對不會少寫「左宗棠雞」這道菜，而之所以把這道菜取名為「左宗棠雞」，是因為當年左宗棠將軍打勝仗凱旋返鄉，他的夫人為熱烈歡迎他，洗手作羹湯，親自料理一道香辣雞丁；沒想到左宗棠一吃驚為天人，盤子直射出金光（小當家都這樣演嘛），趕緊叫夫人多炒幾盤，讓並肩作戰的士兵們一起分享好味道。之後每當勝利來臨，犒賞士兵的菜餚終究會出現這道香辣雞丁，久而久之，士兵們就把這代菜稱呼為「左將軍雞」、「左公雞」，流傳至今就變成「左宗棠雞」了。不過，故事雖然這樣講，但你知道實際上左宗棠本人沒吃過左宗棠雞嗎？,Real,真實
769,629,雖然常聽人說，「十個禿頭，九個富」，但真的要各位男性當個禿頭的富翁，想必也是千百個不願意，尤其如果剛好是十個禿頭裡那個不富的，那就真的是「髮財兩空」，也因為頂上的三千髮絲對男人（女人當然也是）實在太重要了，網路上就有許多生髮的偏方，像是頭皮擦生薑能生髮？頭皮擦酒精能生髮？頭皮擦辣椒能生髮？彷彿好像什麼東西在頭皮擦一擦就能生髮了？如果這些方法都有效，那怎麼還那麼多禿頭呢？,Unreal,不實
770,628,警告！過貓(蕨菜)有致癌性，別再吃了！中央健保局關心您！江湖上一直有傳言說常吃蕨菜的人容易得胃癌、食道癌和腸癌。萊百食品安全實驗室就此課題開展了實驗，經過一系列實驗，得出了非常權威的資料：「蕨菜確實致癌，而且有強致癌性！ 」蕨菜絕對不可以生吃，因為新鮮蕨菜含有致癌物質「原蕨苷」，即使經過加工的蕨菜，也能誘發癌症。烹飪加工過程，無法破壞蕨菜中致癌物質的分子結構，甚至還發現了另外一些可能致癌的新化合物，用老鼠作實驗後，會誘發老鼠罹患胃癌腸癌膀胱癌等風險，別再吃它了~請分享！,Unreal,不實
771,627,今（105）年7月開始，又許多的食安新規定上路了，其中又以一項規定最嚇人，為何會嚇人呢？當然是因為謠言說「農民賣農產品要登錄」的關係囉～謠言是這樣說的，「7月1日開始，農民販賣農產品行為是食品業中的販售業，需要作食品業登錄。不然，處3萬至300萬元」，這…這是真的嗎？？？,Unreal,不實
772,626,燒紙錢的由來大家清楚嗎？網路上流傳一個故事，改進造紙術、讓紙張普及化的蔡倫，曾經詐死、讓老婆在棺材前燒紙錢，然後奇蹟似地復活，從此以後紙錢大賣，燒紙錢的習俗也流傳至今，這故事是真的嗎？,Unreal,不實
773,625,為了成為下一位神奇寶貝大師，許多人除了半夜不睡覺在四處趴趴走玩Pokemon Go，拼命尋找撒花點搜集稀有寶貝，但這樣一直走來走去實在有點太累，於是網路開始流傳各種撇步，認為只要成功干擾手機GPS定位，就算坐在家裡的沙發上，也可以到跳脫現實障礙到不同地方抓寶貝，但這方法真的可行嗎？,Real,真實
774,624,基因改造食物一直是眾人心中的隱憂，能吃未改造前的食物，沒有人會想吃基因改造的；前陣子有些新聞媒體，拿許多人喜愛的豆漿、豆腐做題，意外掀起「基改黃豆如何分辨」的討論。有人說，基改黃豆上多半有黑臍邊（種臍）、顏色較深、豆質鬆散，非基改的黃豆則沒有；也有人說，會發芽的就是基改黃豆。這樣的分辨撇步值得相信嗎？,Unreal,不實
775,623,大家有拔罐過嗎？這在台灣十分常見的中醫治療手法，沒想到現在居然紅到奧運去，超多選手身上都一圈一圈的印記，就連個人金牌數已經幹掉一堆國家的游泳好手「飛魚」菲爾普斯，也十分熱衷拔罐，究竟拔罐是有什麼神奇的功效，讓那麼多的運動員都要來拔一下～,Real,真實
776,622,又來跟各位聊聊水果謠言這黨事了，今天我們要談的是大陸叫做「獼猴桃」的奇異果，這奇異果的遭遇跟香蕉、鳳梨、西瓜都很像呢～最近有謠言就說，大陸來的奇異果都有噴一種名叫「膨大劑」的生長激素，所以個頭特別大，但口感不好也不好保存，吃多的話會怎樣？當然是對身體不好囉，這個是謠言必備的slogan呢，而且更嚴重的是，聽說台灣已經大量進口？,Unreal,不實
777,621,每逢情人節，就是情侶攜手出遊創造美好回憶的日子，但相傳有些「情侶分手景點」去不得，像是淡水情人橋、碧潭吊橋等等，否則分手魔咒將活生生上演，選在八卦山結婚的Selina和阿中就是血淋淋的案例…….,Real,真實
778,620,芒果又中標了！前陣子才有謠言說，芒果都會打「催熟」劑，所以不能吃，結果最近又有謠言在說，芒果有毒？不能吃！誒～芒果是跟各位有仇嗎？為何三不五時就會謠言要出來中傷呢？不過，雖然芒果被謠言污衊成這樣，芒果冰還是超級熱銷啊！,Unreal,不實
779,619,走進家常味十足的麵館，看著菜單上的「木須炒麵」、「木須湯」和「木須炒飯」一點也不陌生，不過你明不明白木須炒麵的「木須」是什麼呢？亦或是木須為什麼要叫做木須？可能有人會回答：「木須就是木耳啊！」也有人說：「木須是肉絲！」這些說法正確嗎？,Unreal,不實
780,618,近幾年來，總有學者與媒體引用「古來七月天子葬」這句話，說明皇帝掛點之後都要等農曆七月再來下葬，所以鬼月是吉月，是吉祥的月份。只是明太祖朱元璋不想跟老百姓分享這好日子，所以就用謠言讓全天下以為七月其實是鬼月……真的是這樣嗎？,Unreal,不實
781,617,這年頭女人不好當！上班要展現能力，下班要展現魅力，回到家還要保養美麗，除了要學會化妝技巧，保養步驟一個也不能少。而且許多美妝達人都說，讓保養品發揮功能前，必須先去除臉上老廢角質，至於多久進行一次去角質最好呢？有人說一周兩次至三次，有人說一個月至兩個月一次，也有人說用洗臉機可以洗去髒污兼去角質，天天使用沒關係，到底誰講的才是對的呢？,Real,真實
782,616,台灣現在真的是好車滿街跑，雙B已經不算什麼，現在路上三不五時就會出現藍寶堅尼、法拉利、賓利這些名貴跑車，當然這些名貴的車禍也時有所聞，但這些名貴的跑車可真的是撞不得，隨便一撞維修費就是百萬起跳，按照媒體的聳動說法，就是要不吃不喝好幾年才賠得起了，但據說如果有保「超額責任保險」，這天價的維修費可就不是真的負擔不起了？,Partial Real,部分事實
783,615,空心菜是桌上常見的菜餚，「腐乳空心菜」、「蝦醬空心菜」更是吃熱炒或是泰式料理時必點，但最近卻有謠言傳說，空心菜藏水蛭，有位小女生還因為務實而一命嗚呼了，但水蛭也不小隻，怎麼會沒看見呢？有人就說，因為水蛭藏在空心菜那空心的菜梗裡，所以才沒被發現…,Unreal,不實
784,614,LINE的謠言界流傳著一張令長輩們擔憂的圖片，圖片的標題寫著「消基會公布致癌物質下架通知商品」，指出消基會昨天（是哪個昨天？未註明日期）抽查市售清潔用品，發現包括牙膏、洗碗精、濕紙巾、洗手乳等多項清潔用品都含有三氯沙；因此消基會要求主管機關立即要求業者將三氯沙的產品下架，確認安全及加註警告標示後再上架，下方也洋洋灑灑列出11項被要求下架的清潔用品，難道這些清潔用品真的用不得嗎？,Unreal,不實
785,613,蔡英文總統自費請廚師一事吵得沸沸揚揚，身為一國元首到底適不適合自費請廚師，我們不評論，但在古代貴為天子的皇帝有御廚可就是基本款了，不然怎麼做得出「滿漢大餐」呢？不過有御廚的皇帝竟然被餓死，這可就奇了～南北朝是中國著名的大分裂時代，其中的南朝梁武帝曾經勵精圖治、讓國家繁盛一時，卻在統治中期開始迷信佛教，不但讓國力衰敗，最後自己也送了命，而且還是被餓死的？,Unreal,不實
786,612,前陣子發生的陸客火燒車釀成26死的重大事故，今（29）日負責偵辦的桃檢指出，遊覽車蘇姓駕駛的體內驗出極高的酒精濃度，確認為酒駕，但卻有許多網友十分不能理解此結果，認為駕駛的屍體都已經燒焦了，怎麼還能驗出酒精濃度？,Real,真實
787,611,日本動畫大師宮崎駿經典作品《神隱少女》上映至今15年，火紅程度依然不減，網路上幾乎年年都會出現「你不知道的xx個神隱少女秘密」勾起大家注意，例如女主角「千尋」名字的意義、澡堂「湯屋」的由來、神隱少女無臉男角色的隱喻，及場景跟台灣知名景點九份有關等等，看得好多網友都醉了……,Unreal,不實
788,610,最近才在美國風光上市的Line要收費了？謠言說，「今天下午6點以後開Line要$20／月。先將信息傳給10個人（要有2個tick號才算），證明你是頻繁使用Line用戶。系統會幫你升級，否則你的帳號將會被刪除，但如果你發送超過18個人，你的圖案會藍色框，代表你可以繼續免費使用，否則明晚6：00pm需要先付款再開啟Line，$20元／每月。」這是真的嗎？,Unreal,不實
789,609,她 50 歲，因糖尿病打了多年的胰島素，直到遇到這個東西後… 竟發生奇妙的變化！什麼樣的療法這麼厲害呢？那就是「秋葵水」。拿兩條秋葵，切除頭尾兩端部分，再切碎或是沿著中間劃一小刀，然後放入一杯清水﹝室溫﹞中，蓋好並在室溫下放置過夜，隔日早餐前從水中取出秋葵並飲用此水。只要堅持連續數月喝秋葵水，就會看到血糖降低的驚人效果。,Partial Real,部分事實
790,608,不管是日式、美式、中式還是法式、義式料理，都可以看到馬鈴薯的蹤影，美味樣貌可說是千變萬化，不過再怎麼多變，大家都知道馬鈴薯一旦發芽就有毒不能吃，但最近聽說只要把發芽的芽眼切除，馬鈴薯其他部位還是可以吃，如此顛覆傳統的說法這是真的嗎？,Unreal,不實
791,607,最近這篇網路文章「緊急擴散！你以為孩子只是站在水裡，其實他正在死去…分享出去別讓悲劇再度發生！」非常火熱，就連國際巨星兼辣媽的小S也在臉書分享，下方的留言更是掀起每位母親心中的憂患。文章說，溺水不是像好萊塢電影演的那樣戲劇性，其實孩子溺水時，常常是眼睛睜大、嘴巴半閉的站在水裡安靜死去，沒有掙扎，沒有呼叫，也不會平躺，就連身旁的大人都可能渾然不知，所以如果能事先了解孩子可能溺水的徵兆，就有辦法及時救回一條寶貴的生命。,Real,真實
792,606,日本神社小巧精緻的「御守」，就像台灣宮廟的護身符一樣，可以保佑香客、帶來各種好運，成為許多遊客必敗的伴手禮。但有人說， 日本御守 跟食品一樣有「有效期限」，只會保佑你一年，一年後一定要想辦法把御守還給當初求取的神社才行…,Real,真實
